Cycle,SourcePeer,MessageID,Date,Message,Views,ForwardsCount,Reactions,IsForward,FwdFromPeer,ReplyToMsgID,PostLink
US-2020,gatewaypundit,3152,2020-11-14 20:04:47+00:00,👀👁👀👁👀👁👀👁👀👁  WATCH THE D.C. MAGA RALLY LIVE !!!!  🧿🫂🧿🫂🧿🫂🧿🫂🧿🫂   https://www.thegatewaypundit.com/2020/11/watch-live-rsbn-million-maga-march-president-trump-dc/,22.0,0.0,,False,,,https://t.me/gatewaypundit/3152
US-2020,gatewaypundit,3151,2020-11-14 20:04:34+00:00,https://www.thegatewaypundit.com/2020/11/exclusive-georgia-difference-president-ballots-president-trump-biden-statistically-impossible-indicating-obvious-election-fraud/,22.0,0.0,,False,,,https://t.me/gatewaypundit/3151
US-2020,gatewaypundit,3150,2020-11-14 20:04:13+00:00,https://www.thegatewaypundit.com/2020/11/ga-poll-watcher-expert-non-trump-supporter-affidavit-sudden-surge-20000-mail-votes-biden-early-hours-nov-5-approx-1000-votes-trump-disappeared/,23.0,0.0,,False,,,https://t.me/gatewaypundit/3150
US-2020,gatewaypundit,3148,2020-11-14 19:55:42+00:00,Are these the trucks that they found thousands of shredded Trump ballots in them?,23.0,0.0,,True,PeerChannel(channel_id=1197956929),,https://t.me/gatewaypundit/3148
US-2020,gatewaypundit,3147,2020-11-14 19:49:20+00:00,"One of the most hilarious events of the last few years is for Leftist Democrats accuse Trump supporters of being Nazis.   To return the favor, Trump supporters have become literal Nazi propagandists.   Its been very entertaining",25.0,0.0,,False,,,https://t.me/gatewaypundit/3147
US-2020,gatewaypundit,3142,2020-11-14 19:27:47+00:00,"Globalists always create chaos when United States has a Republican President.   The goal is to make Americans miserable and feel like everything is crashing.   Covid, BLM, antifa, lockdowns, its all staged to make Americans poorer, more dependent on government and to push people to vote Democrat.   Only morons will fall for this.   Keep voting for the guy who cares about your homeland, about your prosperity.    That man is Donald J. TRUMP",28.0,0.0,,True,PeerChannel(channel_id=1382098103),,https://t.me/gatewaypundit/3142
US-2020,gatewaypundit,3116,2020-11-14 17:03:31+00:00,,24.0,0.0,,True,PeerChannel(channel_id=1315936237),,https://t.me/gatewaypundit/3116
US-2020,gatewaypundit,3089,2020-11-14 16:34:15+00:00,"Get on the phone, send them emails ....  DEMAND THAT ETHICAL ELECTIONS ARE PROVIDED   https://www.thegatewaypundit.com/2020/11/going-georgia-demand-governor-secretary-state-perform-legitimate-recount/",35.0,2.0,,False,,,https://t.me/gatewaypundit/3089
US-2020,gatewaypundit,3086,2020-11-14 16:31:51+00:00,https://www.thegatewaypundit.com/2020/11/dhs-secretary-chad-wolf-defies-president-trump-refuses-fire-cybersecurity-chief-krebs-missed-massive-fraud-years-election/,36.0,1.0,,False,,,https://t.me/gatewaypundit/3086
US-2020,gatewaypundit,3085,2020-11-14 16:29:54+00:00,https://www.thegatewaypundit.com/2020/11/breaking-president-trump-motorcade-take-million-maga-march/,40.0,1.0,,False,,,https://t.me/gatewaypundit/3085
US-2020,gatewaypundit,3084,2020-11-14 11:22:49+00:00,"This is how everything becomes destroyed under Democrat control, they are corrupt and dirty.   Here, a poll worker compares U.S. election being manipulated by Democrats as being similar to 3rd world corruption.    https://www.thegatewaypundit.com/2020/11/know-venezuela-elections-like-stolen-michigan-observer-saw-330am-biden-ballot-dump-illegal-votes-video/",63.0,1.0,,False,,,https://t.me/gatewaypundit/3084
US-2020,gatewaypundit,3081,2020-11-14 11:12:42+00:00,"Leftists are adult children but Leftist media staff are literal primates slinging their own poo.   The only time Leftist media staff are happy is when they are slinging their own poo.   When did Right Wing media ever heckle 0bama, and we HATED him.   That's the difference.    https://www.thegatewaypundit.com/2020/11/video-horrible-liberal-reporters-heckle-president-trump-coronavirus-presser/",37.0,0.0,,False,,,https://t.me/gatewaypundit/3081
US-2020,gatewaypundit,3080,2020-11-14 11:12:16+00:00,https://www.thegatewaypundit.com/2020/11/paul-sperry-pro-biden-bug-also-suspected-georgias-vote-counting-software/,32.0,0.0,,False,,,https://t.me/gatewaypundit/3080
US-2020,gatewaypundit,3076,2020-11-14 10:53:16+00:00,"The cheaters and liars forgot how truly ignorant their minions are ......they have been posting their sins online 🤣🤣🤣🤣  Good job, idiots.    https://www.thegatewaypundit.com/2020/11/leftist-groups-accidentally-prove-pennsylvania-elections-officials-violated-laws-judges-orders/",29.0,0.0,,False,,,https://t.me/gatewaypundit/3076
US-2020,gatewaypundit,3075,2020-11-14 10:51:32+00:00,Joke Biden couldn't win anything without cheating.   Democrat terrorist ideas are NOT popular.  https://www.thegatewaypundit.com/2020/11/stunning-testimony-michigan-election-observer-shane-trejo-witnessed-drivers-bring-50-boxes-absentee-ballots-midnight-deadline-detroit-tcf-center-330am/,28.0,0.0,,False,,,https://t.me/gatewaypundit/3075
US-2020,gatewaypundit,2947,2020-11-14 01:16:48+00:00,"We need to be pushing this hard on the MAGA Trumpists.  BIBI AND ISRAEL TURNED THEIR BACKS ON AND BETRAYED TRUMP! JEWS BETRAYED TRUMP!  Encourage disdain for Jews and Israel, among Trump supporters. It's an extremely good opportunity that should not be missed.  Betrayal cuts deeper than anything, drive the point with Jews.",24.0,0.0,,True,PeerChannel(channel_id=1453749939),,https://t.me/gatewaypundit/2947
US-2020,gatewaypundit,2907,2020-11-14 00:53:31+00:00,"Meanwhile, in NYC. Democrats sent out fake MAGA people to yell racist garbage over a megaphone. He’s black and yelling white supremacy garbage.  Earlier post in this thread showed Antifa planning to wear Trump gear and troll the crowd and make a scene.",19.0,0.0,,True,PeerChannel(channel_id=1493064098),,https://t.me/gatewaypundit/2907
US-2020,gatewaypundit,2864,2020-11-14 00:23:16+00:00,"Dave Chappelle raised a few eyebrows during his SNL appearance on Saturday after he called President Trump's coronavirus diagnosis 'hilarious', and 'thanked god' for the pandemic because it kept 'murderous whites' from committing mass shootings.  Didn't seem to slow down niggers shooting in the ghettos though.  https://www.dailymail.co.uk/news/article-8925767/Dave-Chappelle-delivers-uncensored-expletive-ridden-SNL-monologue.html",25.0,0.0,,True,PeerChannel(channel_id=1463909218),,https://t.me/gatewaypundit/2864
US-2020,gatewaypundit,2857,2020-11-14 00:17:23+00:00,A Trump lawyer breaks down what’s happening state by state,11.0,1.0,,True,PeerChannel(channel_id=1493064098),,https://t.me/gatewaypundit/2857
US-2020,gatewaypundit,2856,2020-11-14 00:17:23+00:00,Make note..... TRUMP HAS A FEMALE LAWYER.    WHAT A BIGOT,26.0,0.0,,False,,,https://t.me/gatewaypundit/2856
US-2020,gatewaypundit,2855,2020-11-14 00:16:49+00:00,A Trump lawyer breaks down what’s happening state by state,17.0,0.0,,True,PeerChannel(channel_id=1493064098),,https://t.me/gatewaypundit/2855
US-2020,gatewaypundit,2854,2020-11-14 00:14:25+00:00,Now WHY ON EARTH would anyone bring a BABY to the MAGA march knowing there would be antifa / BLM trying to cause havoc with their racist hateful Anti-American rhetoric?!?! ffs https://twitter.com/VenturaReport/status/1327372136227483652,27.0,0.0,,True,PeerChannel(channel_id=1493064098),,https://t.me/gatewaypundit/2854
US-2020,gatewaypundit,2852,2020-11-14 00:12:25+00:00,"Lou Dobbs speaks with Attorney Sydney Powell regarding the 4-year long political coup from the Democrats that has come to see this stolen election as their ""end game.""  Her response: ""I'm going to release the Kraken""   https://twitter.com/Raiklin/status/1327387035716476929",17.0,0.0,,True,PeerChannel(channel_id=1493064098),,https://t.me/gatewaypundit/2852
US-2020,gatewaypundit,2851,2020-11-14 00:12:09+00:00,"Lou Dobbs speaks with Attorney Sydney Powell regarding the 4-year long political coup from the Democrats that has come to see this stolen election as their ""end game.""  Her response: ""I'm going to release the Kraken""   https://twitter.com/Raiklin/status/1327387035716476929",13.0,0.0,,True,PeerChannel(channel_id=1493064098),,https://t.me/gatewaypundit/2851
US-2020,gatewaypundit,2847,2020-11-14 00:09:36+00:00,We are going to prevent the heist of the 2020 election and preserve our democratic Republic.  https://stonecoldtruth.com/roger-stone-on-donald-trumps-path-forward/,24.0,0.0,,True,PeerChannel(channel_id=1429376506),,https://t.me/gatewaypundit/2847
US-2020,gatewaypundit,2846,2020-11-14 00:09:27+00:00,"The rush by Joe Biden and his corporate media propagandists to prematurely claim victory in the 2020 presidential election is the finale to an elaborate, long-planned Psychological Operation or “PsyOp” directed at the American People.  https://stonecoldtruth.com/roger-stone-on-donald-trumps-path-forward/",25.0,0.0,,True,PeerChannel(channel_id=1429376506),,https://t.me/gatewaypundit/2846
US-2020,gatewaypundit,2845,2020-11-14 00:09:14+00:00,#RogerStone on Donald Trump’s PATH FORWARD:  https://stonecoldtruth.com/roger-stone-on-donald-trumps-path-forward/,24.0,0.0,,True,PeerChannel(channel_id=1429376506),,https://t.me/gatewaypundit/2845
US-2020,gatewaypundit,2844,2020-11-14 00:08:57+00:00,Read & Share!  THIS IS DONALD TRUMP’S PATH FORWARD  https://stonecoldtruth.com/roger-stone-on-donald-trumps-path-forward/,22.0,0.0,,True,PeerChannel(channel_id=1429376506),,https://t.me/gatewaypundit/2844
US-2020,gatewaypundit,2833,2020-11-13 22:13:12+00:00,FaceBook changed President Trump’s title from “President of the United States” to “Political Candidate” last nite,48.0,0.0,,True,PeerChannel(channel_id=1298320756),,https://t.me/gatewaypundit/2833
US-2020,gatewaypundit,2831,2020-11-13 22:12:25+00:00,FaceBook changed President Trump’s title from “President of the United States” to “Political Candidate” last nite,4.0,0.0,,True,PeerChannel(channel_id=1298320756),,https://t.me/gatewaypundit/2831
US-2020,gatewaypundit,2829,2020-11-13 22:11:52+00:00,FaceBook changed President Trump’s title from “President of the United States” to “Political Candidate” last nite,8.0,0.0,,True,PeerChannel(channel_id=1298320756),,https://t.me/gatewaypundit/2829
US-2020,gatewaypundit,2823,2020-11-13 22:10:39+00:00,https://www.americanthinker.com/blog/2020/11/trumps_pennsylvania_complaint_is_brilliant.html,24.0,0.0,,True,PeerChannel(channel_id=1298320756),,https://t.me/gatewaypundit/2823
US-2020,gatewaypundit,2822,2020-11-13 22:10:10+00:00,This thread is crazy. US Army apparently raided Bill Gates’ satellite company in Germany known as Scytl last nite. We don’t know if these were US Army folks loyal to Trump or the Deep State. Scytl is part of the Dominion Voter Fraud Systems. Gates now tied into voter fraud. https://twitter.com/aoecoin/status/1327261596305948672?s=21 or look here where it is laid out nicely: https://threadreaderapp.com/thread/1327261596305948672.html,24.0,1.0,,True,PeerChannel(channel_id=1298320756),,https://t.me/gatewaypundit/2822
US-2020,gatewaypundit,2799,2020-11-13 20:37:38+00:00,"Chinese communist government colluded with Democrat Party communists to try to steal our votes away, coup our world leader and inject us with poisons.   Democrat Party is a terrorist organization   https://www.thegatewaypundit.com/2020/11/trump-attorney-lin-wood-chinese-communists-used-computer-fraud-mail-ballot-fraud-interfere-national-election/",22.0,0.0,,False,,,https://t.me/gatewaypundit/2799
US-2020,gatewaypundit,2796,2020-11-13 20:32:54+00:00,"The Gateway Pundits Jim Hoff talks with Steve Bannon on ""The War Room"".    https://www.thegatewaypundit.com/2020/11/boom-pennsylvania-tgps-joe-hoft-joins-steve-bannon-war-room-discuss-dominion-glitches-must-see-video/",19.0,0.0,,False,,,https://t.me/gatewaypundit/2796
US-2020,gatewaypundit,2795,2020-11-13 20:31:05+00:00,🌴🌺🌴🌺🌴🌺🌴🌺🌴🌺   Trump still on track to win electoral votes and this election.   https://www.thegatewaypundit.com/2020/11/general-flynn-retweets-update-showing-president-trump-still-track-crush-biden-electoral-college-votes/,16.0,0.0,,False,,,https://t.me/gatewaypundit/2795
US-2020,gatewaypundit,2794,2020-11-13 20:30:27+00:00,"43,000 is a lot ......   https://www.thegatewaypundit.com/2020/11/breaking-gang-trump-supporting-specialists-data-analysts-identify-43000-ineligible-state-votes-key-swing-states/",14.0,0.0,,False,,,https://t.me/gatewaypundit/2794
US-2020,gatewaypundit,2792,2020-11-13 20:26:37+00:00,DEMOCRATS  ARE  SOCIAL   REJECTS  AND  THEY   C H E A T   https://www.thegatewaypundit.com/2020/11/democrats-win-signature-fraud-nevada-verification-system-basically-turned-off/,14.0,0.0,,False,,,https://t.me/gatewaypundit/2792
US-2020,gatewaypundit,2791,2020-11-13 20:25:57+00:00,💋💚💋💚💋💚💋💚💋💚  Trump is HIGHLY intelligent ....  https://www.thegatewaypundit.com/2020/11/never-bet-president-trump-election-battle/,13.0,0.0,,False,,,https://t.me/gatewaypundit/2791
US-2020,gatewaypundit,2790,2020-11-13 20:24:41+00:00,🐠🦋🐠🦋🐠🦋🐠🦋🐠🦋  Trump has Gateway Pundit on his side ..   https://www.thegatewaypundit.com/2020/11/rush-limbaugh-president-trump-needs-vote-count-czar-give-daily-briefings-2020-election-fraud/,14.0,0.0,,False,,,https://t.me/gatewaypundit/2790
US-2020,gatewaypundit,2789,2020-11-13 20:23:16+00:00,"The Communist Democrat Party;  ""Nazi, Nazi, Nazi""  ""Russia, Russia, Russia""   https://www.thegatewaypundit.com/2020/11/cnn-trump-presidency-likened-nazis-kristallnacht-christiane-amanpour/",13.0,0.0,,False,,,https://t.me/gatewaypundit/2789
US-2020,gatewaypundit,2787,2020-11-13 20:18:50+00:00,"Democrats are good at one thing .... cheating & stealing from others.    Well, sometimes .... not when they're up against people who are smarter than they are.    https://www.thegatewaypundit.com/2020/11/developing-milwaukee-elections-chief-lost-elections-flash-drive-morning-hours-november-4th-democrats-miraculously-found-120000-votes-joe-biden/",11.0,0.0,,False,,,https://t.me/gatewaypundit/2787
US-2020,gatewaypundit,2786,2020-11-13 20:09:22+00:00,"Why are Leftist companies always exempt from Descrimination Laws??  Oh ... because there is no protection from political descrimination or protections for ;  1. Whites 2. Christians  3. Conservatives  4. Traditionalists  5. U.S. Veterans  These groups you can abuse, use, tax, descriminate, defame, accuse, punish... with little to no backlash.   Well, for now.    https://www.thegatewaypundit.com/2020/11/airbnb-cancels-reservation-bans-random-person-planning-attend-saturdays-trump-march-dc/",14.0,0.0,,False,,,https://t.me/gatewaypundit/2786
US-2020,gatewaypundit,2784,2020-11-13 20:00:52+00:00,"😡😡😡😡😡😡😡😡😡   GEORGIA ..... GET SOME MORE REPUBLICANS TO OVERSEE, VERIFY THESE VOTES.    https://www.thegatewaypundit.com/2020/11/inspire-confidence-one-credentialed-gop-monitor-allowed-ten-counting-tables-georgia-hand-recount-video/",10.0,0.0,,False,,,https://t.me/gatewaypundit/2784
US-2020,gatewaypundit,2782,2020-11-13 19:59:08+00:00,https://www.thegatewaypundit.com/2020/11/us-lawmakers-call-bill-barr-investigate-election-hardware-software-following-reports-unexplainable-anomalies-glitches-ripped-votes-president-trump/,10.0,0.0,,False,,,https://t.me/gatewaypundit/2782
US-2020,gatewaypundit,2781,2020-11-13 19:58:43+00:00,https://www.thegatewaypundit.com/2020/11/exclusive-based-reports-auditors-specialists-data-analysts-statisticians-number-illegitimate-votes-identified-four-swing-states-enough-overturn-election/,9.0,0.0,,False,,,https://t.me/gatewaypundit/2781
US-2020,gatewaypundit,2771,2020-11-13 18:29:23+00:00,Oy Vey. CNN compares Trump to Nazis purging Jews. I wish.,12.0,0.0,,True,PeerChannel(channel_id=1277769680),,https://t.me/gatewaypundit/2771
US-2020,gatewaypundit,2713,2020-11-13 17:56:13+00:00,"""Working class""--from no less than Marco Rubio!  The most astounding chutzpah of this freshly-minted Republican position, which is everywhere all of a sudden, is that Trump lost support among whites.  So even when Trump wins by increasing the white vote, and loses by losing the white vote--the Republican conclusion is, ""we need more nonwhites.""",11.0,0.0,,True,PeerChannel(channel_id=1391544796),,https://t.me/gatewaypundit/2713
US-2020,gatewaypundit,2621,2020-11-13 16:12:12+00:00,Did we forget to mention that Federal Agent Russell Strasser who interrogated and used coercion tactics on @USPS whistleblower Richard Hopkins also runs an Anti-Trump burner account @TitansFanJeff? https://t.co/28yhPVnobj,10.0,0.0,,True,PeerChannel(channel_id=1277769680),,https://t.me/gatewaypundit/2621
US-2020,gatewaypundit,2601,2020-11-13 16:00:59+00:00,Bear Jew lost in Alaska.  https://m.jpost.com/us-elections/a-week-after-election-day-alaska-senate-race-called-against-al-gross-648825,9.0,0.0,,True,PeerChannel(channel_id=1277769680),,https://t.me/gatewaypundit/2601
US-2020,gatewaypundit,2596,2020-11-13 15:58:54+00:00,https://www.zerohedge.com/political/twitter-censors-twelve-trump-posts-one-day,8.0,0.0,,True,PeerChannel(channel_id=1396823528),,https://t.me/gatewaypundit/2596
US-2020,gatewaypundit,2594,2020-11-13 15:58:24+00:00,Actual election map shows strong support for President Trump in key battleground states,10.0,0.0,,True,PeerChannel(channel_id=1277769680),,https://t.me/gatewaypundit/2594
US-2020,gatewaypundit,2552,2020-11-13 15:33:55+00:00,https://youtu.be/Ztu5Y5obWPk,10.0,0.0,,True,PeerChannel(channel_id=1277769680),,https://t.me/gatewaypundit/2552
US-2020,gatewaypundit,2444,2020-11-13 08:48:33+00:00,https://twitter.com/realDonaldTrump/status/1326662184403865602?s=20,13.0,0.0,,True,PeerChannel(channel_id=1460369248),,https://t.me/gatewaypundit/2444
US-2020,gatewaypundit,2441,2020-11-13 08:47:18+00:00,"The election software system in Michigan that switched 6,000 votes from Trump to Biden is called ""Dominion.""  It is used in 30 states including:  ☑️Nevada ☑️Arizona ☑️Minnesota ☑️Michigan ☑️Wisconsin ☑️Georgia ☑️Pennsylvania  Every single major swing state. EVERY. SINGLE. ONE.",11.0,0.0,,True,PeerChannel(channel_id=1489392719),,https://t.me/gatewaypundit/2441
US-2020,gatewaypundit,2437,2020-11-13 08:46:15+00:00,"BREAKING: ""FUCK TRUMP BITCH, SHUT THE FUCK UP BITCH""  Black man in Chicago beats up women while they light a car on fire with her husband inside of it 🔥🔥🔥  I think she says ""I just want to help my husband"".",10.0,1.0,,True,PeerChannel(channel_id=1237501986),,https://t.me/gatewaypundit/2437
US-2020,gatewaypundit,2420,2020-11-13 08:29:27+00:00,Breaking!! Dr Eric Coomer posts Antifa manifestos and is clearly an antifa sympathizer. He is also the man in charge of strategy and security for Dominion Voter Systems! He was exposed BIG today on Twitter and now Dominion Voter Systems is trying to remove any mention of Dr Coomer and his role from their websites.   If you’re on Twitter check these out: https://twitter.com/joeoltmann/status/1326925274789908480?s=28  https://twitter.com/joeoltmann/status/1326543106636869634?s=28  https://twitter.com/joeoltmann/status/1326944912143683587?s=28,11.0,0.0,,True,PeerChannel(channel_id=1298320756),,https://t.me/gatewaypundit/2420
US-2020,gatewaypundit,2410,2020-11-13 08:03:36+00:00,https://www.thegatewaypundit.com/2020/11/special-thanks-new-york-times-accidentally-providing-data-will-bring-biden-crack-biggest-vote-fraud-history/,13.0,0.0,,False,,,https://t.me/gatewaypundit/2410
US-2020,gatewaypundit,2408,2020-11-13 08:00:43+00:00,"Stop blaming only the commie Chinese.....   A domestic terror group (posing as an official U.S. political party; the Democrat Party) has spies and infiltrators within our own government and media.   This terrorist organization has orchestrated and enacted terroristic attacks against U.S. citizens AND their property (both private and public) via antifa, BLM and other radical coordinations, stole the votes of MILLIONS of United States voters in attempted coup and their highest ranking member has been caught in unethical business transactions with foreign countries.   Democrat National Commitee is a terrorist organization and all members should be placed on a terror watchlist.   Democrat Party (and its subdivisions) is no different than any foreign agency which might attempt these same crimes against our United States government.    https://www.thegatewaypundit.com/2020/11/trump-attorney-lin-wood-chinese-communists-used-computer-fraud-mail-ballot-fraud-interfere-national-election/",13.0,0.0,,False,,,https://t.me/gatewaypundit/2408
US-2020,gatewaypundit,2402,2020-11-13 07:46:44+00:00,https://www.thegatewaypundit.com/2020/11/boom-pennsylvania-tgps-joe-hoft-joins-steve-bannon-war-room-discuss-dominion-glitches-must-see-video/,10.0,0.0,,False,,,https://t.me/gatewaypundit/2402
US-2020,gatewaypundit,2351,2020-11-13 07:05:14+00:00,"TO ALL TRUMP VOTERS:  The  President is requesting that every registered voter send him a snail mail letter a letter to demand a full audit of all 50 states. Send this to:   President Donald J Trump  White House  1600 Pennsylvania   Avenue NW   Washington DC 20500.   He will use this as evidence to the Supreme Court. He is asking all of us to send him hardcopy letters as evidence we the people are demanding an audit please do this tomorrow have every registered voter in your household send a Separate Letter. We need to swarm The White House mail room. Thank you.  The above info was reported on NewsMax this week: President Trump has been partially censored by Twitter, Facebook etc., and electronic mail. Thank you in advance for forwarding this to friends and family yes the PO must deliver the mail. Please Pass this on to all Trump supporters!",10.0,1.0,,True,PeerChannel(channel_id=1298320756),,https://t.me/gatewaypundit/2351
US-2020,gatewaypundit,2342,2020-11-13 06:56:21+00:00,Breaking!! Dr Eric Coomer posts Antifa manifestos and is clearly an antifa sympathizer. He is also the man in charge of strategy and security for Dominion Voter Systems! He was exposed BIG today on Twitter and now Dominion Voter Systems is trying to remove any mention of Dr Coomer and his role from their websites.   If you’re on Twitter check these out: https://twitter.com/joeoltmann/status/1326925274789908480?s=28  https://twitter.com/joeoltmann/status/1326543106636869634?s=28  https://twitter.com/joeoltmann/status/1326944912143683587?s=28,11.0,1.0,,True,PeerChannel(channel_id=1298320756),,https://t.me/gatewaypundit/2342
US-2020,gatewaypundit,2278,2020-11-13 02:30:36+00:00,"Another Angle on the Dominion Software Whistleblowers. 3,889,947 votes for Trump stolen? https://twitter.com/TheRightMelissa/status/1326571956699848705?s=20",12.0,0.0,,True,PeerChannel(channel_id=1298320756),,https://t.me/gatewaypundit/2278
US-2020,gatewaypundit,2242,2020-11-13 02:05:22+00:00,"Subject: Try This one on   THE ONLY WAY PRESIDENT TRUMP WON'T BE PRESIDENT IS IF HE CONCEDES [Details below] FROM A TRUMP TEAM Lawyer: “Ok in a nutshell. This is going to the Supreme Court. The Supreme Court will rule that the election is invalid due to fraud or mistakes on a country wide scale. It will go one of two ways, either they will rule that all the unconstitutional mail in ballots will be removed ...... ..... the states ordered to recount without them or they will simply rule the election is invalid due to mass voter fraud ...... ..... at that point it will be sent to the congress and senate for a vote. This is where it gets good. The House/Congress votes on who the President will be. It has nothing to do with what party that has power. Every State gets one vote and 30 States are held by Republicans.  And 19 by Democrats. They have to vote along party lines - they have no choice due to the 12th Amendment of the Constitution ..... ..... the Senate votes for the Vice President where a similar even will take place. This is The law. This is why the Democrats are so mad at Nancy Pelosi. This will all happen in January. The only way President Trump won’t be President is if he concedes the election ---- and that will never happen So stop watching the fake news and don’t let your heart be troubled. Live your life knowing this will all work out. President Trump will remain President I have researched all of this and it is Fact! Another fun fact, they call Gore the President Elect for 30 days in 2000 until the courts ruled against him and declared Bush the winner. Two people that were part of that decision were none other that new Supreme Court Justices, Brett Kavanaugh and Amy Coney Barrett. Why do you think the Democrats tried so hard to keep them from being confirmed.",16.0,0.0,,True,PeerUser(user_id=1113255706),,https://t.me/gatewaypundit/2242
US-2020,gatewaypundit,2237,2020-11-13 02:00:31+00:00,https://www.thegatewaypundit.com/2020/11/boom-president-trump-tweets-dominion-voting-machines-involved-election-fraud/,17.0,0.0,,False,,,https://t.me/gatewaypundit/2237
US-2020,gatewaypundit,2235,2020-11-13 01:58:39+00:00,Joke Biden would like to thank all of the dead people who decided he was the best choice and went ahead and voted for him.   https://www.thegatewaypundit.com/2020/11/tucker-carlson-dead-people-voted-using-mail-ballots-video/,18.0,0.0,,False,,,https://t.me/gatewaypundit/2235
US-2020,gatewaypundit,2234,2020-11-13 01:56:11+00:00,https://www.thegatewaypundit.com/2020/11/cofounder-voterga-requests-interim-results-explain-counting-glitches-georgia-officials-gets-no-response-video/,17.0,0.0,,False,,,https://t.me/gatewaypundit/2234
US-2020,gatewaypundit,2233,2020-11-13 01:54:35+00:00,"🥨 🥓 🥨 🥓 🥨 🥓 🥨 🥓    Pretzels and Bacon ...   650,000 THOUSAND illegal votes in Philly.   Embarrassing for all who run the city.   https://www.thegatewaypundit.com/2020/11/rudy-giuliani-says-650000-votes-illegally-counted-philadelphia-pittsburgh/",19.0,0.0,,False,,,https://t.me/gatewaypundit/2233
US-2020,gatewaypundit,2232,2020-11-13 01:51:54+00:00,https://www.thegatewaypundit.com/2020/11/read-trump-campaigns-full-michigan-lawsuit-including-election-fraud-witness-affidavits/,18.0,0.0,,False,,,https://t.me/gatewaypundit/2232
US-2020,gatewaypundit,2224,2020-11-13 01:43:53+00:00,"Such a fancy game that the Democrats schemed.   In the United States, use their corrupt media to shout about Russia Collusion Hoax ....   Meanwhile, plot with communist China 🇨🇳  for deals and a national election heist.   They cry out in pain as they strike you.  Many such cases.     https://www.thegatewaypundit.com/2020/11/happening-trump-campaign-attorney-points-dominion-fraud-communist-china-materially-interfered-election-truth/",20.0,0.0,,False,,,https://t.me/gatewaypundit/2224
US-2020,gatewaypundit,2222,2020-11-13 01:39:34+00:00,🥫🥫🥫🥫🥫🥫🥫🥫🥫🥫  This is the sauce. ....  Gateway Pundit got it RIGHT again.   https://www.thegatewaypundit.com/2020/11/trump-drops-bomb-exactly-gateway-pundit-reporting-dominion-caught-voter-fraud-millions/,19.0,0.0,,False,,,https://t.me/gatewaypundit/2222
US-2020,gatewaypundit,2221,2020-11-13 01:38:08+00:00,All the nutcases and conspiracy theories of the Left had better hope that we don't become Nazis.   Tell a lie often enough and it becomes the truth.   Wine aunts mad.   https://www.thegatewaypundit.com/2020/11/arizona-secretary-state-charge-certifying-election-results-called-trump-supporters-neo-nazis/,19.0,0.0,,False,,,https://t.me/gatewaypundit/2221
US-2020,gatewaypundit,2220,2020-11-13 01:36:04+00:00,"Twitter, Google and Fakebook attempting to establish themselves as a shadow government in the United States.   Stop noticing    https://www.thegatewaypundit.com/2020/11/ice-twitter-account-deleted-abolish-ice-hackers-take-credit/",19.0,0.0,,False,,,https://t.me/gatewaypundit/2220
US-2020,gatewaypundit,2217,2020-11-13 01:32:09+00:00,https://www.thegatewaypundit.com/2020/11/kayleigh-mcenany-america-will-hear-trump-just-right-moment/,21.0,0.0,,False,,,https://t.me/gatewaypundit/2217
US-2020,gatewaypundit,2216,2020-11-13 01:31:55+00:00,https://www.thegatewaypundit.com/2020/11/pennsylvania-judge-orders-segregated-ballots-tossed-crooked-pa-secretary-state-lacked-statutory-authority-override-election-law/,21.0,0.0,,False,,,https://t.me/gatewaypundit/2216
US-2020,gatewaypundit,2213,2020-11-13 00:50:06+00:00,"We knew the USPS has been corrupt.   They stopped mailing Republican mailers (locally and nationally) and they tried to swindle Trump supporters out of their Post Office Boxes and much more abuse.   USPS has ""too much diversity"". Cutting all Whites out of all federal jobs has created a one-sided biased society.   USPS deserves to go bankrupt.     https://www.thegatewaypundit.com/2020/11/breaking-project-veritas-usps-whistleblower-philly-suburb-details-orders-stop-delivering-trump-republican-mailings-video/",25.0,0.0,,False,,,https://t.me/gatewaypundit/2213
US-2020,gatewaypundit,2211,2020-11-13 00:42:53+00:00,I will be in the streets banging pots and pans to celebrate these Democrat KROOKS going to PRISON.   Npbody steals the votes of United States voters and gets away with it.    https://www.thegatewaypundit.com/2020/11/huge-lin-wood-howie-carr-joe-biden-people-like-trying-steal-election-will-go-jail-video/,27.0,0.0,,False,,,https://t.me/gatewaypundit/2211
US-2020,gatewaypundit,2207,2020-11-13 00:35:54+00:00,We do not continue to bill taxpayers for the salaries of treasonous Military staffers.   https://www.thegatewaypundit.com/2020/11/fire-now-rogue-general-mark-milley-threatens-president-not-take-oath-king-queen-tyrant-dictator/,29.0,0.0,,False,,,https://t.me/gatewaypundit/2207
US-2020,gatewaypundit,2206,2020-11-13 00:34:36+00:00,If Biden had WON .... he would not have needed to steal Donald Trump's votes.   https://www.thegatewaypundit.com/2020/11/boom-trump-tweets-report-dominion-deleted-2-7-million-trump-votes-nationwide-data-analysis-finds-221000-pennsylvania-votes-switched-president-trump-biden/,37.0,0.0,,False,,,https://t.me/gatewaypundit/2206
US-2020,gatewaypundit,2205,2020-11-13 00:33:15+00:00,73 MILLION AMERICAN VOTERS ACTUALLY ....LITERALLY ........ VOTED FOR TRUMP.,35.0,0.0,,False,,,https://t.me/gatewaypundit/2205
